request_id,LOG_DATE,URL,REFERER,REMOTE_IP,HTTP_VERB,PORT,QUERY_STRING,HTTP_STATUS,SESSION_ID,REMOTE_USER,TIME_MILI,TIME_SEC,RESPONSE_BYTES,USER_AGENT,SERVER_IP,CONTENT_TYPE,PENTAHO_SECURITY,FILE_NAME,ROW_NUM,FILE_NAME_SHORT,FILE_PATH,YEAR,MONTH,DAY_MONTH,DAY_WEEK,DAY_YEAR,WEEK,one,two,thre,four,USER_NAME,five,six,seven,eight,nine,ROLE_NAMES,junk,browser_name,engine_name,os_name,device_name,os_version,browser_version,browser_major,plugin,HOUR,MINUTE,SECOND,enconding,FULL_URL,BASE_URL,IS_RESOURCE,IS_REPORT,IS_SERVLET,IS_SERVICE,IS_OTHER
216-43-199-4-179-195-101-54-72-246-174-209-124-25-10-204,[30/Aug/2018:04:27:31 +0100],/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/PageControl.css                                                                                                                                                                            ,http://localhost:8080/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/pentaho.css                                                                                                                                                                                                                                                                                                                                                                                                                           ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,12,0,1073,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,200,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,31,                         ,/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/PageControl.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/PageControl.css                                                                                                                                                                                     ,1,0,0,0,0
217-210-157-157-121-237-192-70-229-205-99-248-231-105-4-42,[30/Aug/2018:04:27:18 +0100],/pentaho/api/plugin-manager/perspectives                                                                                                                                                                                                                        ,http://localhost:8080/pentaho/Home                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,?ts=1535642838528                                                                                                                                                                                                                                               ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,70,0.1,1325,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,application/json         ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,46,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,18,                         ,/pentaho/api/plugin-manager/perspectives?ts=1535642838528                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,api/plugin-manager/perspectives                                                                                                                                                                                                                                 ,0,0,0,0,0
217-247-76-198-201-200-218-9-133-187-210-247-140-133-44-18,[30/Aug/2018:04:27:31 +0100],/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/TimePicker.css                                                                                                                                                                             ,http://localhost:8080/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/pentaho.css                                                                                                                                                                                                                                                                                                                                                                                                                           ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,23,0,997,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,193,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,31,                         ,/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/TimePicker.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/TimePicker.css                                                                                                                                                                                      ,1,0,0,0,0
218-146-77-150-67-197-138-127-13-138-65-184-229-2-196-32,[30/Aug/2018:04:27:32 +0100],/pentaho/content/common-ui/resources/web/pentaho/visual/samples/calc/themes/ruby/model.css                                                                                                                                                                      ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,4,0,437,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,286,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,common-ui                                                                                                                       ,16,27,32,                         ,/pentaho/content/common-ui/resources/web/pentaho/visual/samples/calc/themes/ruby/model.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,content/common-ui/resources/web/pentaho/visual/samples/calc/themes/ruby/model.css                                                                                                                                                                               ,1,0,0,0,0
218-196-253-74-149-49-178-110-176-116-108-238-96-31-130-21,[30/Aug/2018:04:27:31 +0100],/pentaho/content/analyzer/scripts/analyzer.vizApi.conf.js                                                                                                                                                                                                       ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,9,0,18584,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/javascript          ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,246,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,analyzer                                                                                                                        ,16,27,31,                         ,/pentaho/content/analyzer/scripts/analyzer.vizApi.conf.jsnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,content/analyzer/scripts/analyzer.vizApi.conf.js                                                                                                                                                                                                                ,1,0,0,0,0
218-234-73-23-100-144-139-91-33-217-48-127-102-72-163-141,[30/Aug/2018:04:27:32 +0100],/pentaho/content/common-ui/resources/themes/ruby/images/save_22.png                                                                                                                                                                                             ,http://localhost:8080/pentaho/content/common-ui/resources/themes/ruby/globalRuby.css                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,21,0,15381,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,image/png                ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,270,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,common-ui                                                                                                                       ,16,27,32,                         ,/pentaho/content/common-ui/resources/themes/ruby/images/save_22.pngnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,content/common-ui/resources/themes/ruby/images/save_22.png                                                                                                                                                                                                      ,1,0,0,0,0
219-232-28-40-177-227-165-83-125-116-203-193-152-168-70-34,[30/Aug/2018:04:27:32 +0100],/pentaho/content/common-ui/resources/themes/ruby/images/layoutpanel.png                                                                                                                                                                                         ,http://localhost:8080/pentaho/content/common-ui/resources/themes/ruby/globalRuby.css                                                                                                                                                                                                                                                                                                                                                                                                                                            ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,22,0,124,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,image/png                ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,277,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,common-ui                                                                                                                       ,16,27,32,                         ,/pentaho/content/common-ui/resources/themes/ruby/images/layoutpanel.pngnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,content/common-ui/resources/themes/ruby/images/layoutpanel.png                                                                                                                                                                                                  ,1,0,0,0,0
22-13-4-35-127-4-112-91-150-5-52-20-204-215-49-155,[30/Aug/2018:04:27:25 +0100],/pentaho/content/pentaho-cdf-dd/js/cde-require-js-cfg.js                                                                                                                                                                                                        ,http://localhost:8080/pentaho/api/repos/xanalyzer/service/selectSchema?ts=1535642842250                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0:0:0:0:0:0:0:1,GET         ,8080,?context=analyzer                                                                                                                                                                                                                                               ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,27,0,6060,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/javascript          ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,123,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,pentaho-cdf-dd                                                                                                                  ,16,27,25,                         ,/pentaho/content/pentaho-cdf-dd/js/cde-require-js-cfg.js?context=analyzer                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,content/pentaho-cdf-dd/js/cde-require-js-cfg.js                                                                                                                                                                                                                 ,1,0,0,0,0
22-170-117-99-33-228-195-232-146-42-248-240-117-189-196-225,[30/Aug/2018:04:27:25 +0100],/pentaho/content/data-access/resources/gwt/datasourceAdminDialog.css                                                                                                                                                                                            ,http://localhost:8080/pentaho/api/repos/xanalyzer/service/selectSchema?ts=1535642842250                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0:0:0:0:0:0:0:1,GET         ,8080,?context=analyzer                                                                                                                                                                                                                                               ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,17,0,249,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,134,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,data-access                                                                                                                     ,16,27,25,                         ,/pentaho/content/data-access/resources/gwt/datasourceAdminDialog.css?context=analyzer                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,content/data-access/resources/gwt/datasourceAdminDialog.css                                                                                                                                                                                                     ,1,0,0,0,0
22-232-36-192-98-9-65-198-151-108-221-99-151-249-156-127,[30/Aug/2018:04:27:31 +0100],/pentaho/content/common-ui/resources/web/dojo/dojo/nls/colors.js                                                                                                                                                                                                ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,17,0,4732,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/javascript          ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,252,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,common-ui                                                                                                                       ,16,27,31,                         ,/pentaho/content/common-ui/resources/web/dojo/dojo/nls/colors.jsnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,content/common-ui/resources/web/dojo/dojo/nls/colors.js                                                                                                                                                                                                         ,1,0,0,0,0
